id,text,data,label,score,info
1594582377137159,看到我jb邦硬,看到 我 jb 邦硬,1,1.0,
1595340683854862,好垂,好 垂,1,0.45951777696609497,
1597268837406791,你骚呗,你 骚呗,1,0.4759136438369751,
1598734157283400,学生妹 值钱了 2000+一水,学生妹 值钱 了 2000 + 一水,1,0.05271456390619278,
1595321187179533,就喜欢这种含骚待草的女人,就 喜欢 这种 含骚待草 的 女人,1,0.19233359396457672,
1595335700204548,中华民族的文字真的是勃大茎深的😂😂,中华民族 的 文字 真 的 是 勃大茎深 的 ? ? ? ?,1,0.07245463877916336,
1598003827444744,实话告诉你吧！我想压你媳妇,实话 告诉 你 吧 ！ 我 想 压 你 媳妇,1,0.4120651185512543,
1595154691388429,陈乔恩：我从小就喜欢吃睾丸,陈乔恩 ： 我 从小 就 喜欢 吃 睾丸,1,0.6039616465568542,
1596727662702595,妳天天榴莲，每天要做好几次爱那不把男人累死呀,妳 天天 榴莲 ， 每天 要 做 好几 次 爱 那 不 把 男人 累死 呀,1,0.24053329229354858,
1597979279045630,一帮老必,一 帮 老 必,1,0.13944658637046814,
1597186380784670,在咪咪哪里剪两个洞更好看,在 咪咪 哪里 剪 两个 洞 更 好看,1,0.5119774341583252,
1599721414863879,你想和你在一起你愿意吗插上你,你 想 和你在一起 你 愿意 吗 插上 你,1,0.5952390432357788,
1595336841544711,真的假的，这么诱人，穿漏点应该会🔥,真的假的 ， 这么 诱人 ， 穿漏点 应该 会 ? ?,1,0.15552674233913422,
1596663319527431,太厉害了这大姐，你知他有多长敢嫁给他，至少也得三十多厘米吧,太 厉害 了 这 大姐 ， 你 知 他 有 多 长 敢 嫁给 他 ， 至少 也 得 三十多 厘米 吧,1,0.12709587812423706,
1593299192049677,女：老板答应的上完床就买宝马 早上起来人都不在了,女 ： 老板 答应 的 上 完 床 就 买 宝马 早上 起来 人 都 不在 了,1,0.5181246399879456,
1591464076440600,你那小玩意，对付得了黑妹?,你 那 小玩意 ， 对付 得了 黑妹 ?,1,0.17369194328784943,
1594629090963463,想撸冯提莫的点个赞,想撸 冯提莫 的 点 个 赞,1,0.11929316818714142,
1598901184036871,兄弟大鸟为何如此浮夸,兄弟 大鸟 为何 如此 浮夸,1,0.1405813992023468,
1594722867729412,女孩变女人只需一下,女孩 变 女人 只 需 一下,1,0.15796777606010437,
1594725045177348,我想看历舒淇的大长棍。,我 想 看 历 舒淇 的 大 长棍 。,1,0.15850763022899628,
1595459175699479,这女的让黑狗愺了,这 女 的 让 黑狗 愺 了,1,0.2520197331905365,
1600299723784196,又是一个费汉子地女人,又 是 一个 费汉子 地 女人,1,0.18609699606895447,
1594778362200093,这双胞胎，要是干其中一个的话。另一个会不会也有感觉呢？,这 双胞胎 ， 要 是 干 其中 一个 的 话 。 另一个 会不会 也 有 感觉 呢 ？,1,0.062421463429927826,
1594295279742979,天使的面孔 腐烂的B 穷人的女神 富人的鸡,天使 的 面孔 腐烂 的 B 穷人 的 女神 富人 的 鸡,1,0.27247729897499084,
1597156638619662,老外不日了吗,老外不日 了 吗,1,0.15260323882102966,
1600573393427460,我天天被大学上的不要不要的。。。,我 天天 被 大学 上 的 不要 不要 的 。 。 。,1,0.2143334150314331,
1595465195187213,冒昧的问一下你和你老公在车里搞过吗,冒昧 的 问 一下 你 和 你 老公 在 车里 搞 过 吗,1,0.391372948884964,
1595752515707917,你和三个男人玩4批的时候你忘了，我还有，谁要留下评论,你 和 三个 男人 玩 4 批 的 时候 你 忘了 ， 我 还有 ， 谁 要 留下 评论,1,0.0640493631362915,
1595358044662803,晚上我帮你种草莓,晚上 我 帮 你 种草莓,1,0.2179396003484726,
1595384319963149,二指探洞？,二 指 探洞 ？,1,0.1336084008216858,
1596077708399635,13黑,13 黑,1,0.25786444544792175,
1595383051091975,好比,好比,1,0.15260323882102966,
1601534823319556,等插,等 插,1,0.18084047734737396,
1601605382845444,旁边的啪啪声好响亮！,旁边 的 啪啪声 好 响亮 ！,1,0.3828934133052826,
1601541525560328,幅度过大，过于激烈……但是，还是建议到妇科检查一下。,幅度 过大 ， 过于 激烈 … … 但是 ， 还 是 建议 到 妇科 检查 一下 。,1,0.4130958020687103,
1601425905582148,我看你也熟了，那就让我收了吧,我 看 你 也 熟 了 ， 那 就让 我 收 了 吧,1,0.11792963743209839,
1601545212580894,这车是个男的，上个年纪，都会X不尽,这 车 是 个 男 的 ， 上个 年纪 ， 都会 X 不尽,1,0.2772429287433624,
1601569301868547,我跳不了这种舞，我容易硬起来,我 跳 不了 这种 舞 ， 我 容易 硬 起来,1,0.18773435056209564,
1601627291995140,只要68，这一周七天都是你的人了，货真价实，童叟无欺,只要 68 ， 这 一周 七天 都 是 你 的 人 了 ， 货真价实 ， 童叟无欺,1,0.12344451993703842,
1594585519606792,思春我信，思嫁我没信,思春 我 信 ， 思嫁 我 没 信,1,0.7205041646957397,
1594587905411079,春天来了，都在思春叫春了！,春天 来了 ， 都 在 思春 叫 春 了 ！,1,0.7786567807197571,
1594631362393095,春天到了 思春了吧,春天 到了 思春 了 吧,1,0.6468274593353271,
1594631566834702,阿莉思春了,阿莉 思春 了,1,0.6542116403579712,
1593985092177940,思春了吧,思春 了 吧,1,0.6729726195335388,
1594018611114014,喝的小脸蛋通红，思春啦?,喝 的 小 脸蛋 通红 ， 思春 啦 ?,1,0.666688859462738,
000002,你的大腿腿中间是个毛草弯一年四季水水流不干,你 的 大腿 腿 中间 是 个 毛草弯 一年四季 水 水流 不干,1,0.47322362661361694,
263250494,你，逼儿邦湿,你 ， 逼儿 邦湿,1,0.9733672142028809,
263250502,这收藏，看的我菊花一缩一缩的。逼儿邦湿。,这 收藏 ， 看 的 我 菊花 一缩一缩 的 。 逼儿 邦湿 。,1,0.9221758842468262,
263250504,鸡儿绑硬 逼儿邦湿,鸡儿 绑硬 逼儿 邦湿,1,0.9919338226318359,
263250515,逼儿邦湿,逼儿 邦湿,1,0.9306750297546387,
2263250492,最经典的一句话，下面一撮毛的人了还装可爱,最 经典 的 一句话 ， 下面 一撮 毛 的 人 了 还 装 可爱,1,0.12663359940052032,
6325036,"小生不才，误观姑娘之秀体，夜不能寐, 目之所及皆为波涛之状，遂身起取薄纸， 闭目手握而捣之，溢出而满顿觉汝也不过如此....小生不举，告辞!","小生不才 ， 误 观 姑娘 之 秀 体 ， 夜不能寐 ,   目之所 及 皆 为 波涛 之 状 ， 遂 身 起 取薄纸 ，   闭目 手握 而 捣 之 ， 溢出 而 满 顿觉 汝 也 不过如此 .... 小生不举 ， 告辞 !",1,0.47563502192497253,
6325040,小生不才，误观姑娘之秀体，夜不能寐，目之所及 皆为波涛之状，遂身起 取薄纸，闭目 手握而捣之，溢出而满 顿觉汝也不过如此……,小生不才 ， 误 观 姑娘 之 秀 体 ， 夜不能寐 ， 目之所 及 皆 为 波涛 之 状 ， 遂 身 起 取薄纸 ， 闭目 手握 而 捣 之 ， 溢出 而 满 顿觉 汝 也 不过如此 … …,1,0.6066620349884033,
6325043,小生不才，误观姑娘之秀体……遂溢满喷射而出，卒。,小生不才 ， 误 观 姑娘 之 秀 体 … … 遂 溢满 喷射 而 出 ， 卒 。,1,0.26517006754875183,
6325799,87分，为啥，你问我为啥，因为没看到13,87 分 ， 为啥 ， 你 问 我 为啥 ， 因为 没 看到 13,1,0.48815295100212097,
6325005,反正我没看到13样,反正 我 没 看到 13 样,1,0.7713004350662231,
6325015,身材打87分，因为没看到13,身材 打 87 分 ， 因为 没 看到 13,1,0.7562738656997681,
6325021,给你87分，因为我没看到13，不知道13上面纹没纹！,给你 87 分 ， 因为 我 没 看到 13 ， 不 知道 13 上面 纹 没 纹 ！,1,0.8324487805366516,
26325066,让人轮多了,让 人 轮 多 了,1,0.14721094071865082,
26325075,一看就是被轮多了,一 看 就是 被 轮 多 了,1,0.15353897213935852,
1595230580621326,倭寇年轻人要多吃伟哥努力破处才行，处女太多不好。,倭寇 年轻人 要 多 吃 伟哥 努力 破处 才行 ， 处女 太多 不好 。,1,0.8057221174240112,
1594106595584078,美女，你愿意吃香蕉吗？,美女 ， 你 愿意 吃 香蕉 吗 ？,1,0.1905142068862915,re0 
1594380951696398,下面的嘴想吃香蕉了，吸过去了😁,下面 的 嘴 想 吃 香蕉 了 ， 吸 过去 了 😁,1,0.4128243327140808,re0 
1594202215873544,西瓜妹思春了,西瓜妹 思春 了,1,0.6736215353012085,
1594441063259139,这是少女思春了吗?,这 是 少女 思春 了 吗 ?,1,0.6644085645675659,re0 
1594073113280515,来来来，帮我吹箫,来来来 ， 帮 我 吹箫,1,0.983712911605835,
1594095202924548,我要你帮我吹箫,我 要 你 帮 我 吹箫,1,0.9891085624694824,
1594109354303492,过来帮我吹箫,过来 帮 我 吹箫,1,0.9842168092727661,
1594225938721799,先帮我吹萧三天,先 帮 我 吹萧 三天,1,0.96343594789505,
3243515,力气大呀！这个晚上干老婆肯定都使出绝招呀！,力气 大 呀 ！ 这个 晚上 干 老婆 肯定 都 使出 绝招 呀 ！,1,0.31583675742149353,
1594724821800960,这算什么啊，离他唱的十八摸差远了,这 算什么 啊 ， 离 他 唱 的 十八摸 差远了,1,0.1675785779953003,
1595429347782680,十八摸,十八摸,1,0.26323169469833374,
1591963541018620,一舔13次也就TT能撑住,一 舔 13次 也 就 TT 能 撑住,1,0.006873779930174351,
1594877000502280,骑洋马光荣，跨洋枪可耻,骑 洋马 光荣 ， 跨 洋枪 可耻,1,0.9597330093383789,
1594011345156170,"我是个成熟知性的女人，从校服到婚纱，你摇晃多少床榻    从粉红到紫黑，你经历多少摩擦 馒头大   ,莱溦      n..u……1…1…9.9.6……1.小女子擅长品萧   .你的萧给我吹下呗      fasdfsdf","我 是 个 成熟 知性 的 女人 ， 从 校服 到 婚纱 ， 你 摇晃 多少 床榻       从 粉红 到 紫黑 ， 你 经历 多少 摩擦 馒头 大     , 莱溦           n..u … … 1 … 1 … 9.9.6 … … 1. 小女子 擅长 品萧     . 你 的 萧给 我 吹 下呗           fasdfsdf",1,0.23282219469547272,
1594686715552770,32岁，可以每天一次。最多隔一天就想。有时候一天两次。老婆大姨妈来了除外……骗人切小鸡鸡……,32 岁 ， 可以 每天 一次 。 最 多 隔 一天 就 想 。 有时候 一天 两次 。 老婆 大姨妈 来了 除外 … … 骗人 切 小鸡鸡 … …,1,0.4965507984161377,
1593994820117500,82年路过，满满的都是回忆！哼哼哈嘿！翔龙十八摸,82年 路过 ， 满满的 都 是 回忆 ！ 哼哼哈嘿 ！ 翔龙 十八摸,1,0.07845301181077957,
1594685205852170,开玩笑，我是良民，冶安太乱，工资低，反正没一样是好！   //@忆～儿时: 嫖妓不给钱，被人打过   //@普通人143383015: 我最讨厌东莞,开玩笑 ， 我 是 良民 ， 冶 安太 乱 ， 工资 低 ， 反正 没 一样 是 好 ！       / / @ 忆 ～儿 时 :   嫖妓 不给 钱 ， 被 人 打过     / / @ 普通人 143383015 :   我 最 讨厌 东莞,1,0.13398611545562744,
1594564005754880,当着这么多人喊十八摸，真女人也,当着 这么 多人 喊 十八摸 ， 真 女人 也,1,0.33825480937957764,
1594690456129600,十八摸,十八摸,1,0.26323169469833374,
1594708665748480,比十八摸好听多了，反正我是听完了,比 十八摸 好听 多 了 ， 反正 我 是 听 完了,1,0.09055408835411072,
1594606495958020,jiang龙十八摸,jiang 龙 十八摸,1,0.5445165634155273,
1594711891880970,我今年都42了，两天两次，每次半小时，老@婆很喜欢的，完事后还要抱着我睡一会。真幸福！这都是亏了我看过《   人省地杜冠建   》才这么厉@害,我 今年 都 42 了 ， 两天 两次 ， 每次 半 小时 ， 老@婆 很 喜欢 的 ， 完事 后 还要 抱着 我 睡 一会 。 真 幸福 ！ 这 都 是 亏 了 我 看过 《     人 省地 杜冠建     》 才 这么 厉@害,1,0.8440712690353394,
1594176258467840,牙签搅水缸,牙签 搅 水缸,1,0.3295455276966095,
1593387533237260,舔13,舔 13,1,0.7740408182144165,
1595736573624330,洗干净了好让通下水道,洗 干净 了 好 让 通 下水道,1,0.19156138598918915,
1594621379767300,"三月桃花开,女人最思春(发情).","三月 桃花开 , 女人 最 思春 ( 发情 ) .",1,0.4981703460216522,
1594147185837050,这水蛇腰，要是坐我身上我是受不了,这 水蛇腰 ， 要 是 坐 我 身上 我 是 受不了,1,0.26942217350006104,
1594708831449090,//@佛系青年之无相: 发红包你就是个借口   //@赵Leon亮: 太经典了，十八摸这版真么有听过！我这午觉是不睡了，汗都找出来了！小编加个微信呗，发你红包！,/ / @ 佛 系 青年 之无 相 :   发红包 你 就是 个 借口     / / @ 赵 Leon 亮 :   太 经典 了 ， 十八摸 这 版 真么 有 听 过 ！ 我 这 午觉 是 不睡 了 ， 汗 都 找出 来了 ！ 小编 加个 微信呗 ， 发 你 红包 ！,1,0.11979999393224716,
1594738079360070,现在她还是处女,现在 她 还 是 处女,1,0.3244154453277588,
1593585475741700,秀才肾可以啊，一天六次,秀才 肾 可以 啊 ， 一天 六 次,1,0.20487448573112488,
1594667447991300,像这样的极品垃圾女人。就应该每天拿鞭子抽我操！应该把这种女人扔到妓院。   让她   每天接600个客人,像 这样 的 极品 垃圾 女人 。 就 应该 每天 拿 鞭子 抽 我 操 ！ 应该 把 这种 女人 扔到 妓院 。       让 她     每天 接 600个 客人,1,0.7716143131256104,
1594873975306240,扛过洋枪的，嫌小撒小!,扛 过 洋枪 的 ， 嫌 小 撒 小 !,1,0.950868546962738,
1593071227231240,这货精通少林十八摸,这 货 精通 少林 十八摸,1,0.279348224401474,
1594685857229830,集体军妓！30多人够了,集体 军妓 ！ 30 多人 够了,1,0.8259923458099365,
1595531097028610,好想给她通通下水道,好想 给 她 通通 下水道,1,0.3132382035255432,
1594094039700480,我给你舔1313         …,我 给你 舔 1313                 …,1,0.14651893079280853,
1591944244777990,大葱大蒜真起性吃起辣椒邦邦硬,大葱 大蒜 真起性 吃 起 辣椒 邦邦硬,1,0.34722012281417847,
1594804804226050,还真是18问，哦，不，十八摸,还 真是 18 问 ， 哦 ， 不 ， 十八摸,1,0.5424990057945251,
1594653691364370,老郭，等着你的十八摸,老郭 ， 等着 你 的 十八摸,1,0.26288267970085144,
1591520384025600,谁敢比你狠？         //@ck59681715: 上十八罗汉！//@听我唱段十八摸: 这女的就庆幸吧，只是双胞胎兄弟而已，要是碰到桃谷六仙或者是葫芦兄弟那才叫惨,谁 敢 比 你 狠 ？                   / / @ ck59681715 :   上 十八罗汉 ！ / / @ 听 我 唱段 十八摸 :   这 女 的 就 庆幸 吧 ， 只 是 双胞胎 兄弟 而已 ， 要 是 碰到 桃谷六仙 或者 是 葫芦兄弟 那 才 叫惨,1,0.2367834895849228,
1594821017943200,三十左右的女人，一天次，她都不說多了,三十 左右 的 女人 ， 一天 次 ， 她 都 不 說 多 了,1,0.24088984727859497,
1593976912490500,降龙十八摸,降龙 十八摸,1,0.25164011120796204,
1593175505062910,特么的好的宾馆。在学校旁边。也是特么嗷嗷叫唤啊。。。一宿听着炮火连天。         怎么睡觉。。。,特么 的 好 的 宾馆 。 在 学校 旁边 。 也是 特么 嗷嗷叫 唤 啊 。 。 。 一宿 听 着 炮火连天 。                   怎么 睡觉 。 。 。,1,0.776053786277771,
1594332034768899,擦，看得我鸡儿邦硬,擦 ， 看得 我 鸡儿 邦硬,1,0.9758692383766174,re0 
1594352813021192,这篇文章写得好，看得我热血沸腾鸡儿邦硬。,这 篇 文章 写 得 好 ， 看得 我 热血 沸腾 鸡儿 邦硬 。,1,0.9107522368431091,re0 
1594383982713869,看的三哥们鸡儿邦硬,看 的 三 哥们 鸡儿 邦硬,1,0.9473448395729065,re0 
1594415541968910,鸡儿邦硬啊,鸡儿 邦硬 啊,1,0.954064667224884,re0 
1594128479319054,看这腿的一刹那，我也不要脸的鸡儿邦硬了,看 这 腿 的 一刹那 ， 我 也 不要脸 的 鸡儿 邦硬 了,1,0.9671037793159485,
1594188363870221,看的我鸡儿邦硬,看 的 我 鸡儿 邦硬,1,0.9825921058654785,
1593596805768200,我一天一次到二次对身体有害吗,我 一天 一次 到 二 次 对 身体 有害 吗,1,0.17329470813274384,
1593726146798659,我22岁时一天一次多了不行,我 22 岁时 一天 一次 多 了 不行,1,0.5187068581581116,
1595612957603844,约炮，千里送B的典型,约 炮 ， 千里送B 的 典型,1,0.8218216300010681,
1595605976053784,牵手的约炮成功有多少,牵手 的 约 炮 成功 有 多少,1,0.8192674517631531,
1591855634065411,打飞机算破处不,打飞机 算 破处 不,1,0.9437624216079712,
1594901696874503,我天天打飞机，一天两次，持续好几年了，现在我想让隔壁美女怀孕得禁多久，，，,我 天天 打飞机 ， 一天 两次 ， 持续 好几 年 了 ， 现在 我 想 让 隔壁 美女 怀孕 得 禁 多久 ， ， ，,1,0.8353173136711121,
1595361024534536,多吃伟哥防早泄,多 吃 伟哥 防 早泄,1,0.962234377861023,
1591297549409288,你这嘴是舔13舔多了吗？,你 这 嘴 是 舔 13 舔 多 了 吗 ？,1,0.9590646028518677,
1593531032775752,我不敢去那种地方，我怕支帐篷 😓,我 不敢 去 那 种 地方 ， 我 怕 支 帐篷 😓,1,7.997074682151994e-13,
1593546780560388,登哥底下支帐篷了,登 哥 底下 支 帐篷 了,1,0.17852133512496948,
1593614547318856,这腿，容易支帐篷,这 腿 ， 容易 支 帐篷,1,0.3749735355377197,
1593010949436423,上去就是一脚，恶心的娘逼，替你爸妈可怜,上去 就是 一脚 ， 恶心 的 娘逼 ， 替 你 爸妈 可怜,1,0.40756627917289734,
1594745231735822,处女，现在在一起的就是处女,处女 ， 现在 在 一起 的 就是 处女,1,0.3377963900566101,
1594629318771725,钱，反正要有钱！你是处女吗？,钱 ， 反正 要 有钱 ！ 你 是 处女 吗 ？,1,0.31610405445098877,re1 
1594786943236110,不是处女不提供车房！！！,不是 处女 不 提供 车房 ！ ！ ！,1,0.3714855909347534,
3243524,汪峰跟老婆干多了，声音都变了,汪峰跟 老婆 干 多 了 ， 声音 都 变 了,1,0.16705657541751862,
100101188,他老婆不会答应了，因为你没有18公分,他 老婆 不会 答应 了 ， 因为 你 没有 18 公分,1,0.5453356504440308,
100101191,他老婆不会答应了，因为你没有18公分,他 老婆 不会 答应 了 ， 因为 你 没有 18 公分,1,0.5453356504440308,
1001011106,娇小玲珑的女人，，碰到18公分的猛男，，可以整夜高潮,娇小玲珑 的 女人 ， ， 碰到 18 公分 的 猛男 ， ， 可以 整夜 高潮,1,0.9603062272071838,
1010111115,你有18公分吗?臭嘚瑟,你 有 18 公分 吗 ? 臭嘚瑟,1,0.7481963038444519,
1010111129,我卡在女人的身体约18公分左右，出不来了，救救我吧,我 卡在 女人 的 身体 约 18 公分 左右 ， 出 不 来了 ， 救救我 吧,1,0.2854417860507965,
